fua_code,Year,Gini
CY001L2,2001,0.30265
CY001L2,2002,0.3192
CY001L2,2003,0.3529
CY001L2,2004,0.32382
CY001L2,2005,0.38121
CY001L2,2006,0.33944
CY001L2,2007,0.3602
CY001L2,2008,0.54512
CY001L2,2009,0.35091
CY001L2,2010,0.29708
CY001L2,2011,0.32236
CY001L2,2014,0.29426
CY001L2,2015,0.27881
CY001L2,2016,0.32039
CY001L2,2017,0.27408
CY001L2,2018,0.31504
CY001L2,2019,0.23536
CY001L2,2020,0.245
CY501L2,2000,0.45388
CY501L2,2001,0.44416
CY501L2,2002,0.44918
CY501L2,2003,0.47688
CY501L2,2004,0.45754
CY501L2,2005,0.49778
CY501L2,2006,0.4902
CY501L2,2007,0.49331
CY501L2,2008,0.49641
CY501L2,2009,0.43174
CY501L2,2010,0.42891
CY501L2,2011,0.44889
CY501L2,2014,0.42374
CY501L2,2015,0.4163
CY501L2,2016,0.41232
CY501L2,2017,0.39536
CY501L2,2018,0.39069
CY501L2,2019,0.38935
CY501L2,2020,0.3974
CZ001L2,2000,0.19974
CZ001L2,2001,0.17961
CZ001L2,2002,0.21499
CZ001L2,2003,0.27503
CZ001L2,2004,0.27256
CZ001L2,2005,0.22304
CZ001L2,2006,0.24013
CZ001L2,2007,0.23254
CZ001L2,2008,0.27267
CZ001L2,2009,0.22936
CZ001L2,2010,0.20781
CZ001L2,2011,0.20865
CZ001L2,2014,0.19352
CZ001L2,2015,0.22267
CZ001L2,2016,0.1836
CZ001L2,2017,0.18706
CZ001L2,2018,0.22344
CZ001L2,2019,0.19872
CZ001L2,2020,0.19103
CZ002L2,2000,0.34349
CZ002L2,2001,0.33867
CZ002L2,2002,0.2624
CZ002L2,2003,0.39361
CZ002L2,2004,0.37739
CZ002L2,2005,0.27295
CZ002L2,2006,0.33817
CZ002L2,2007,0.38382
CZ002L2,2008,0.37062
CZ002L2,2009,0.346
CZ002L2,2010,0.32362
CZ002L2,2011,0.38121
CZ002L2,2014,0.29216
CZ002L2,2015,0.29439
CZ002L2,2016,0.28815
CZ002L2,2017,0.30399
CZ002L2,2018,0.34273
CZ002L2,2019,0.29986
CZ002L2,2020,0.27314
CZ003L2,2000,0.23345
CZ003L2,2001,0.23002
CZ003L2,2002,0.62668
CZ003L2,2003,0.26422
CZ003L2,2004,0.24373
CZ003L2,2005,0.20778
CZ003L2,2006,0.25852
CZ003L2,2007,0.23722
CZ003L2,2008,0.26496
CZ003L2,2009,0.21778
CZ003L2,2010,0.22693
CZ003L2,2011,0.30241
CZ003L2,2014,0.2665
CZ003L2,2015,0.21695
CZ003L2,2016,0.17759
CZ003L2,2017,0.17676
CZ003L2,2018,0.20122
CZ003L2,2019,0.20164
CZ003L2,2020,0.21066
CZ004L2,2000,0.3517
CZ004L2,2001,0.30764
CZ004L2,2002,0.25373
CZ004L2,2003,0.46031
CZ004L2,2004,0.33495
CZ004L2,2005,0.30428
CZ004L2,2006,0.31217
CZ004L2,2007,0.41498
CZ004L2,2008,0.36988
CZ004L2,2009,0.35936
CZ004L2,2010,0.28149
CZ004L2,2011,0.31007
CZ004L2,2014,0.2565
CZ004L2,2015,0.32657
CZ004L2,2016,0.24825
CZ004L2,2017,0.26082
CZ004L2,2018,0.29801
CZ004L2,2019,0.25465
CZ004L2,2020,0.26674
CZ005L2,2000,0.23272
CZ005L2,2001,0.3228
CZ005L2,2002,0.17378
CZ005L2,2003,0.28161
CZ005L2,2004,0.21653
CZ005L2,2005,0.20546
CZ005L2,2006,0.24942
CZ005L2,2007,0.23316
CZ005L2,2008,0.19902
CZ005L2,2009,0.20879
CZ005L2,2010,0.2062
CZ005L2,2011,0.21747
CZ005L2,2014,0.16525
CZ005L2,2015,0.2224
CZ005L2,2016,0.17151
CZ005L2,2017,0.18052
CZ005L2,2018,0.20273
CZ005L2,2019,0.1866
CZ005L2,2020,0.17702
CZ006L2,2000,0.39174
CZ006L2,2001,0.39402
CZ006L2,2002,0.38174
CZ006L2,2003,0.43199
CZ006L2,2004,0.34721
CZ006L2,2005,0.30142
CZ006L2,2006,0.39523
CZ006L2,2007,0.42823
CZ006L2,2008,0.39676
CZ006L2,2009,0.39417
CZ006L2,2010,0.3517
CZ006L2,2011,0.39265
CZ006L2,2014,0.30243
CZ006L2,2015,0.32333
CZ006L2,2016,0.27789
CZ006L2,2017,0.26711
CZ006L2,2018,0.3379
CZ006L2,2019,0.29493
CZ006L2,2020,0.29761
CZ007L2,2000,0.23193
CZ007L2,2001,0.21688
CZ007L2,2002,0.24851
CZ007L2,2003,0.28863
CZ007L2,2004,0.23849
CZ007L2,2005,0.25767
CZ007L2,2006,0.27528
CZ007L2,2007,0.30388
CZ007L2,2008,0.23869
CZ007L2,2009,0.23489
CZ007L2,2010,0.25117
CZ007L2,2011,0.31636
CZ007L2,2014,0.26868
CZ007L2,2015,0.24816
CZ007L2,2016,0.22388
CZ007L2,2017,0.22187
CZ007L2,2018,0.27396
CZ007L2,2019,0.28329
CZ007L2,2020,0.25019
CZ008L2,2000,0.37786
CZ008L2,2001,0.33554
CZ008L2,2002,0.5233
CZ008L2,2003,0.42761
CZ008L2,2004,0.37956
CZ008L2,2005,0.34649
CZ008L2,2006,0.37257
CZ008L2,2007,0.37333
CZ008L2,2008,0.38536
CZ008L2,2009,0.3346
CZ008L2,2010,0.3376
CZ008L2,2011,0.35749
CZ008L2,2014,0.29765
CZ008L2,2015,0.33713
CZ008L2,2016,0.30613
CZ008L2,2017,0.30039
CZ008L2,2018,0.32775
CZ008L2,2019,0.31046
CZ008L2,2020,0.29245
CZ009L2,2000,0.28698
CZ009L2,2001,0.28339
CZ009L2,2002,0.40252
CZ009L2,2003,0.40323
CZ009L2,2004,0.42616
CZ009L2,2005,0.31806
CZ009L2,2006,0.37674
CZ009L2,2007,0.30429
CZ009L2,2008,0.45975
CZ009L2,2009,0.37938
CZ009L2,2010,0.29278
CZ009L2,2011,0.35781
CZ009L2,2014,0.2708
CZ009L2,2015,0.25965
CZ009L2,2016,0.3059
CZ009L2,2017,0.26518
CZ009L2,2018,0.34316
CZ009L2,2019,0.29215
CZ009L2,2020,0.25729
CZ010L2,2000,0.28033
CZ010L2,2001,0.25996
CZ010L2,2002,0.36685
CZ010L2,2003,0.36524
CZ010L2,2004,0.32129
CZ010L2,2005,0.28213
CZ010L2,2006,0.33642
CZ010L2,2007,0.30613
CZ010L2,2008,0.45333
CZ010L2,2009,0.33212
CZ010L2,2010,0.28803
CZ010L2,2011,0.30914
CZ010L2,2014,0.25897
CZ010L2,2015,0.25644
CZ010L2,2016,0.29235
CZ010L2,2017,0.24483
CZ010L2,2018,0.30071
CZ010L2,2019,0.27713
CZ010L2,2020,0.23618
CZ011L2,2000,0.31114
CZ011L2,2001,0.36185
CZ011L2,2002,0.25313
CZ011L2,2003,0.31863
CZ011L2,2004,0.29363
CZ011L2,2005,0.26629
CZ011L2,2006,0.31828
CZ011L2,2007,0.31731
CZ011L2,2008,0.33844
CZ011L2,2009,0.28444
CZ011L2,2010,0.32886
CZ011L2,2011,0.3592
CZ011L2,2014,0.26013
CZ011L2,2015,0.26508
CZ011L2,2016,0.22354
CZ011L2,2017,0.24875
CZ011L2,2018,0.29178
CZ011L2,2019,0.25624
CZ011L2,2020,0.23669
CZ013L2,2000,0.15891
CZ013L2,2001,0.16408
CZ013L2,2002,0.15146
CZ013L2,2003,0.22582
CZ013L2,2004,0.1798
CZ013L2,2005,0.19972
CZ013L2,2006,0.1886
CZ013L2,2007,0.19575
CZ013L2,2008,0.21576
CZ013L2,2009,0.16605
CZ013L2,2010,0.17392
CZ013L2,2011,0.20998
CZ013L2,2014,0.1385
CZ013L2,2015,0.17392
CZ013L2,2016,0.14541
CZ013L2,2017,0.14548
CZ013L2,2018,0.17151
CZ013L2,2019,0.17458
CZ013L2,2020,0.16435
CZ014L2,2000,0.2495
CZ014L2,2001,0.23053
CZ014L2,2002,0.35909
CZ014L2,2003,0.26542
CZ014L2,2004,0.28912
CZ014L2,2005,0.28516
CZ014L2,2006,0.28687
CZ014L2,2007,0.28215
CZ014L2,2008,0.4145
CZ014L2,2009,0.22608
CZ014L2,2010,0.29645
CZ014L2,2011,0.26908
CZ014L2,2014,0.26468
CZ014L2,2015,0.22578
CZ014L2,2016,0.21643
CZ014L2,2017,0.24105
CZ014L2,2018,0.22687
CZ014L2,2019,0.25616
CZ014L2,2020,0.21037
CZ016L2,2000,0.27982
CZ016L2,2001,0.3497
CZ016L2,2002,0.26678
CZ016L2,2003,0.3113
CZ016L2,2004,0.26245
CZ016L2,2005,0.26789
CZ016L2,2006,0.27237
CZ016L2,2007,0.27898
CZ016L2,2008,0.29844
CZ016L2,2009,0.23509
CZ016L2,2010,0.22639
CZ016L2,2011,0.28138
CZ016L2,2014,0.18356
CZ016L2,2015,0.22619
CZ016L2,2016,0.20644
CZ016L2,2017,0.19423
CZ016L2,2018,0.23365
CZ016L2,2019,0.20468
CZ016L2,2020,0.21971
CZ018L2,2000,0.29471
CZ018L2,2001,0.35269
CZ018L2,2002,0.32785
CZ018L2,2003,0.3514
CZ018L2,2004,0.29619
CZ018L2,2005,0.30053
CZ018L2,2006,0.28405
CZ018L2,2007,0.29738
CZ018L2,2008,0.37583
CZ018L2,2009,0.28232
CZ018L2,2010,0.26511
CZ018L2,2011,0.32944
CZ018L2,2014,0.21106
CZ018L2,2015,0.26932
CZ018L2,2016,0.22977
CZ018L2,2017,0.21263
CZ018L2,2018,0.24799
CZ018L2,2019,0.24611
CZ018L2,2020,0.23349
DE001L1,2000,0.20844
DE001L1,2001,0.19383
DE001L1,2002,0.23457
DE001L1,2003,0.21675
DE001L1,2004,0.20063
DE001L1,2005,0.1933
DE001L1,2006,0.19248
DE001L1,2007,0.21409
DE001L1,2008,0.19347
DE001L1,2009,0.19055
DE001L1,2010,0.19982
DE001L1,2011,0.21008
DE001L1,2014,0.161
DE001L1,2015,0.19991
DE001L1,2016,0.18611
DE001L1,2017,0.16132
DE001L1,2018,0.19572
DE001L1,2019,0.18567
DE001L1,2020,0.18171
DE002L1,2000,0.19581
DE002L1,2001,0.18395
DE002L1,2002,0.24209
DE002L1,2003,0.21878
DE002L1,2004,0.23525
DE002L1,2005,0.19285
DE002L1,2006,0.20162
DE002L1,2007,0.2007
DE002L1,2008,0.19628
DE002L1,2009,0.20988
DE002L1,2010,0.22923
DE002L1,2011,0.23039
DE002L1,2014,0.19532
DE002L1,2015,0.19593
DE002L1,2016,0.1916
DE002L1,2017,0.19833
DE002L1,2018,0.21318
DE002L1,2019,0.19294
DE002L1,2020,0.20363
DE003L1,2000,0.22441
DE003L1,2001,0.27488
DE003L1,2002,0.42951
DE003L1,2003,0.28978
DE003L1,2004,0.25985
DE003L1,2005,0.29608
DE003L1,2006,0.25297
DE003L1,2007,0.25278
DE003L1,2008,0.27997
DE003L1,2009,0.28517
DE003L1,2010,0.29277
DE003L1,2011,0.2988
DE003L1,2014,0.25102
DE003L1,2015,0.24521
DE003L1,2016,0.2351
DE003L1,2017,0.22445
DE003L1,2018,0.24283
DE003L1,2019,0.25145
DE003L1,2020,0.23956
DE004L1,2000,0.19903
DE004L1,2001,0.21734
DE004L1,2002,0.32335
DE004L1,2003,0.25797
DE004L1,2004,0.22065
DE004L1,2005,0.22956
DE004L1,2006,0.2167
DE004L1,2007,0.22111
DE004L1,2008,0.20958
DE004L1,2009,0.22289
DE004L1,2010,0.2144
DE004L1,2011,0.23714
DE004L1,2014,0.1988
DE004L1,2015,0.19661
DE004L1,2016,0.19772
DE004L1,2017,0.20135
DE004L1,2018,0.22817
DE004L1,2019,0.21335
DE004L1,2020,0.22097
DE005L1,2000,0.23735
DE005L1,2001,0.26589
DE005L1,2002,0.3015
DE005L1,2003,0.3269
DE005L1,2004,0.2631
DE005L1,2005,0.26634
DE005L1,2006,0.24798
DE005L1,2007,0.25181
DE005L1,2008,0.24796
DE005L1,2009,0.27883
DE005L1,2010,0.24523
DE005L1,2011,0.30538
DE005L1,2014,0.23273
DE005L1,2015,0.24734
DE005L1,2016,0.21888
DE005L1,2017,0.2305
DE005L1,2018,0.27398
DE005L1,2019,0.23337
DE005L1,2020,0.24179
DE007L1,2000,0.20924
DE007L1,2001,0.26788
DE007L1,2002,0.3099
DE007L1,2003,0.33065
DE007L1,2004,0.281
DE007L1,2005,0.2579
DE007L1,2006,0.25026
DE007L1,2007,0.25239
DE007L1,2008,0.27284
DE007L1,2009,0.2771
DE007L1,2010,0.2569
DE007L1,2011,0.29047
DE007L1,2014,0.23311
DE007L1,2015,0.27055
DE007L1,2016,0.23903
DE007L1,2017,0.24484
DE007L1,2018,0.25195
DE007L1,2019,0.24751
DE007L1,2020,0.24352
DE008L2,2000,0.26418
DE008L2,2001,0.23585
DE008L2,2002,0.31272
DE008L2,2003,0.29388
DE008L2,2004,0.22193
DE008L2,2005,0.20743
DE008L2,2006,0.20416
DE008L2,2007,0.20727
DE008L2,2008,0.21017
DE008L2,2009,0.19502
DE008L2,2010,0.20834
DE008L2,2011,0.215
DE008L2,2014,0.20186
DE008L2,2015,0.18061
DE008L2,2016,0.17388
DE008L2,2017,0.17283
DE008L2,2018,0.2249
DE008L2,2019,0.20322
DE008L2,2020,0.19767
DE009L2,2000,0.26211
DE009L2,2001,0.24314
DE009L2,2002,0.22534
DE009L2,2003,0.27943
DE009L2,2004,0.22409
DE009L2,2005,0.21599
DE009L2,2006,0.20768
DE009L2,2007,0.23038
DE009L2,2008,0.21292
DE009L2,2009,0.20037
DE009L2,2010,0.19878
DE009L2,2011,0.22963
DE009L2,2014,0.16483
DE009L2,2015,0.20514
DE009L2,2016,0.18009
DE009L2,2017,0.17353
DE009L2,2018,0.20494
DE009L2,2019,0.1979
DE009L2,2020,0.19183
DE011L1,2000,0.17019
DE011L1,2001,0.18767
DE011L1,2002,0.28673
DE011L1,2003,0.21157
DE011L1,2004,0.21399
DE011L1,2005,0.19639
DE011L1,2006,0.1877
DE011L1,2007,0.17774
DE011L1,2008,0.17683
DE011L1,2009,0.18712
DE011L1,2010,0.18646
DE011L1,2011,0.20138
DE011L1,2014,0.17471
DE011L1,2015,0.17976
DE011L1,2016,0.17759
DE011L1,2017,0.17958
DE011L1,2018,0.19208
DE011L1,2019,0.19207
DE011L1,2020,0.198
DE012L1,2000,0.22123
DE012L1,2001,0.18394
DE012L1,2002,0.26052
DE012L1,2003,0.24241
DE012L1,2004,0.23723
DE012L1,2005,0.19576
DE012L1,2006,0.19967
DE012L1,2007,0.19737
DE012L1,2008,0.19703
DE012L1,2009,0.21541
DE012L1,2010,0.22472
DE012L1,2011,0.23799
DE012L1,2014,0.18951
DE012L1,2015,0.18674
DE012L1,2016,0.19509
DE012L1,2017,0.20139
DE012L1,2018,0.22922
DE012L1,2019,0.19585
DE012L1,2020,0.20851
DE013L1,2000,0.27449
DE013L1,2001,0.23925
DE013L1,2002,0.33531
DE013L1,2003,0.29731
DE013L1,2004,0.30978
DE013L1,2005,0.25332
DE013L1,2006,0.24652
DE013L1,2007,0.23777
DE013L1,2008,0.21524
DE013L1,2009,0.30877
DE013L1,2010,0.25928
DE013L1,2011,0.2924
DE013L1,2014,0.21766
DE013L1,2015,0.21188
DE013L1,2016,0.22846
DE013L1,2017,0.22713
DE013L1,2018,0.26114
DE013L1,2019,0.23843
DE013L1,2020,0.2293
DE014L1,2000,0.2514
DE014L1,2001,0.33676
DE014L1,2002,0.3276
DE014L1,2003,0.35451
DE014L1,2004,0.30862
DE014L1,2005,0.33755
DE014L1,2006,0.29574
DE014L1,2007,0.30108
DE014L1,2008,0.32943
DE014L1,2009,0.28698
DE014L1,2010,0.31122
DE014L1,2011,0.33304
DE014L1,2014,0.31386
DE014L1,2015,0.32683
DE014L1,2016,0.26696
DE014L1,2017,0.26882
DE014L1,2018,0.33296
DE014L1,2019,0.29896
DE014L1,2020,0.28325
DE017L0,2000,0.20523
DE017L0,2001,0.21996
DE017L0,2002,0.29909
DE017L0,2003,0.25213
DE017L0,2004,0.25035
DE017L0,2005,0.23566
DE017L0,2006,0.21844
DE017L0,2007,0.21512
DE017L0,2008,0.20769
DE017L0,2009,0.27629
DE017L0,2010,0.24475
DE017L0,2011,0.27526
DE017L0,2014,0.20317
DE017L0,2015,0.20492
DE017L0,2016,0.20556
DE017L0,2017,0.21367
DE017L0,2018,0.23632
DE017L0,2019,0.21838
DE017L0,2020,0.21283
DE018L1,2000,0.30569
DE018L1,2001,0.30019
DE018L1,2002,0.47099
DE018L1,2003,0.39294
DE018L1,2004,0.27084
DE018L1,2005,0.26833
DE018L1,2006,0.26053
DE018L1,2007,0.25929
DE018L1,2008,0.23853
DE018L1,2009,0.24492
DE018L1,2010,0.25061
DE018L1,2011,0.26796
DE018L1,2014,0.22208
DE018L1,2015,0.21978
DE018L1,2016,0.21221
DE018L1,2017,0.19607
DE018L1,2018,0.26501
DE018L1,2019,0.25192
DE018L1,2020,0.2302
DE019L2,2000,0.2573
DE019L2,2001,0.2795
DE019L2,2002,0.51913
DE019L2,2003,0.34734
DE019L2,2004,0.26178
DE019L2,2005,0.29702
DE019L2,2006,0.24758
DE019L2,2007,0.22953
DE019L2,2008,0.26731
DE019L2,2009,0.25965
DE019L2,2010,0.25548
DE019L2,2011,0.25607
DE019L2,2014,0.21203
DE019L2,2015,0.23226
DE019L2,2016,0.21267
DE019L2,2017,0.18755
DE019L2,2018,0.25662
DE019L2,2019,0.21515
DE019L2,2020,0.21857
DE020L1,2000,0.23932
DE020L1,2001,0.28618
DE020L1,2002,0.28893
DE020L1,2003,0.30055
DE020L1,2004,0.30208
DE020L1,2005,0.27183
DE020L1,2006,0.25442
DE020L1,2007,0.25685
DE020L1,2008,0.25927
DE020L1,2009,0.26003
DE020L1,2010,0.2609
DE020L1,2011,0.30693
DE020L1,2014,0.24831
DE020L1,2015,0.25438
DE020L1,2016,0.22563
DE020L1,2017,0.23752
DE020L1,2018,0.26548
DE020L1,2019,0.24592
DE020L1,2020,0.24521
DE021L1,2000,0.21385
DE021L1,2001,0.2988
DE021L1,2002,0.36303
DE021L1,2003,0.37965
DE021L1,2004,0.32125
DE021L1,2005,0.27004
DE021L1,2006,0.26488
DE021L1,2007,0.24419
DE021L1,2008,0.25035
DE021L1,2009,0.41458
DE021L1,2010,0.25796
DE021L1,2011,0.35717
DE021L1,2014,0.22057
DE021L1,2015,0.24741
DE021L1,2016,0.26955
DE021L1,2017,0.22441
DE021L1,2018,0.35413
DE021L1,2019,0.25394
DE021L1,2020,0.23906
DE025L1,2000,0.26456
DE025L1,2001,0.25794
DE025L1,2002,0.29682
DE025L1,2003,0.30847
DE025L1,2004,0.26162
DE025L1,2005,0.25592
DE025L1,2006,0.24796
DE025L1,2007,0.245
DE025L1,2008,0.24013
DE025L1,2009,0.28039
DE025L1,2010,0.23938
DE025L1,2011,0.27811
DE025L1,2014,0.23835
DE025L1,2015,0.24808
DE025L1,2016,0.21733
DE025L1,2017,0.23572
DE025L1,2018,0.28094
DE025L1,2019,0.23209
DE025L1,2020,0.24662
DE026L1,2000,0.2489
DE026L1,2001,0.40322
DE026L1,2002,0.49071
DE026L1,2003,0.34858
DE026L1,2004,0.3284
DE026L1,2005,0.32533
DE026L1,2006,0.31581
DE026L1,2007,0.29877
DE026L1,2008,0.30171
DE026L1,2009,0.29386
DE026L1,2010,0.29301
DE026L1,2011,0.34103
DE026L1,2014,0.26173
DE026L1,2015,0.27246
DE026L1,2016,0.24486
DE026L1,2017,0.27273
DE026L1,2018,0.27518
DE026L1,2019,0.28337
DE026L1,2020,0.29046
DE027L1,2000,0.24551
DE027L1,2001,0.32148
DE027L1,2002,0.26942
DE027L1,2003,0.28804
DE027L1,2004,0.26851
DE027L1,2005,0.23631
DE027L1,2006,0.23321
DE027L1,2007,0.22331
DE027L1,2008,0.22355
DE027L1,2009,0.2692
DE027L1,2010,0.26827
DE027L1,2011,0.25916
DE027L1,2014,0.24554
DE027L1,2015,0.26814
DE027L1,2016,0.21976
DE027L1,2017,0.23304
DE027L1,2018,0.23885
DE027L1,2019,0.23838
DE027L1,2020,0.23883
DE028L1,2000,0.29123
DE028L1,2001,0.34222
DE028L1,2002,0.30224
DE028L1,2003,0.37239
DE028L1,2004,0.32353
DE028L1,2005,0.30735
DE028L1,2006,0.28494
DE028L1,2007,0.31558
DE028L1,2008,0.30618
DE028L1,2009,0.31117
DE028L1,2010,0.31886
DE028L1,2011,0.34466
DE028L1,2014,0.26884
DE028L1,2015,0.32415
DE028L1,2016,0.25876
DE028L1,2017,0.25052
DE028L1,2018,0.29753
DE028L1,2019,0.29742
DE028L1,2020,0.27625
DE029L0,2000,0.25272
DE029L0,2001,0.2546
DE029L0,2002,0.21516
DE029L0,2003,0.22541
DE029L0,2004,0.21871
DE029L0,2005,0.21601
DE029L0,2006,0.20597
DE029L0,2007,0.22002
DE029L0,2008,0.21947
DE029L0,2009,0.16748
DE029L0,2010,0.19274
DE029L0,2011,0.22287
DE029L0,2014,0.1421
DE029L0,2015,0.15074
DE029L0,2016,0.15685
DE029L0,2017,0.13208
DE029L0,2018,0.16484
DE029L0,2019,0.15289
DE029L0,2020,0.14919
DE030L1,2000,0.24985
DE030L1,2001,0.31865
DE030L1,2002,0.2517
DE030L1,2003,0.40838
DE030L1,2004,0.29972
DE030L1,2005,0.30853
DE030L1,2006,0.28602
DE030L1,2007,0.27518
DE030L1,2008,0.24006
DE030L1,2009,0.27191
DE030L1,2010,0.28341
DE030L1,2011,0.28833
DE030L1,2014,0.24965
DE030L1,2015,0.23556
DE030L1,2016,0.23928
DE030L1,2017,0.21768
DE030L1,2018,0.28075
DE030L1,2019,0.24579
DE030L1,2020,0.23364
DE031L1,2000,0.20388
DE031L1,2001,0.18994
DE031L1,2002,0.19759
DE031L1,2003,0.25294
DE031L1,2004,0.21129
DE031L1,2005,0.19064
DE031L1,2006,0.1863
DE031L1,2007,0.1922
DE031L1,2008,0.18053
DE031L1,2009,0.21543
DE031L1,2010,0.21573
DE031L1,2011,0.19087
DE031L1,2014,0.17169
DE031L1,2015,0.17515
DE031L1,2016,0.16396
DE031L1,2017,0.16053
DE031L1,2018,0.19983
DE031L1,2019,0.17007
DE031L1,2020,0.17526
DE032L1,2000,0.31463
DE032L1,2001,0.39282
DE032L1,2002,0.31047
DE032L1,2003,0.54715
DE032L1,2004,0.39972
DE032L1,2005,0.37643
DE032L1,2006,0.33192
DE032L1,2007,0.3427
DE032L1,2008,0.28262
DE032L1,2009,0.32665
DE032L1,2010,0.32844
DE032L1,2011,0.32235
DE032L1,2014,0.27731
DE032L1,2015,0.26954
DE032L1,2016,0.28186
DE032L1,2017,0.26937
DE032L1,2018,0.35467
DE032L1,2019,0.30325
DE032L1,2020,0.27254
DE033L1,2000,0.20816
DE033L1,2001,0.29781
DE033L1,2002,0.45724
DE033L1,2003,0.30649
DE033L1,2004,0.26674
DE033L1,2005,0.29284
DE033L1,2006,0.26779
DE033L1,2007,0.24024
DE033L1,2008,0.33206
DE033L1,2009,0.29574
DE033L1,2010,0.29313
DE033L1,2011,0.32679
DE033L1,2014,0.26903
DE033L1,2015,0.26271
DE033L1,2016,0.24263
DE033L1,2017,0.25489
DE033L1,2018,0.27893
DE033L1,2019,0.27149
DE033L1,2020,0.26936
DE034L1,2000,0.19882
DE034L1,2001,0.21546
DE034L1,2002,0.27607
DE034L1,2003,0.25181
DE034L1,2004,0.21761
DE034L1,2005,0.23008
DE034L1,2006,0.227
DE034L1,2007,0.22572
DE034L1,2008,0.20573
DE034L1,2009,0.22338
DE034L1,2010,0.21451
DE034L1,2011,0.2435
DE034L1,2014,0.19812
DE034L1,2015,0.19077
DE034L1,2016,0.18987
DE034L1,2017,0.19808
DE034L1,2018,0.22286
DE034L1,2019,0.20529
DE034L1,2020,0.21333
DE035L1,2000,0.19557
DE035L1,2001,0.24971
DE035L1,2002,0.32148
DE035L1,2003,0.29723
DE035L1,2004,0.259
DE035L1,2005,0.24064
DE035L1,2006,0.23298
DE035L1,2007,0.22396
DE035L1,2008,0.22522
DE035L1,2009,0.23884
DE035L1,2010,0.22303
DE035L1,2011,0.25213
DE035L1,2014,0.20887
DE035L1,2015,0.21679
DE035L1,2016,0.2093
DE035L1,2017,0.21685
DE035L1,2018,0.23103
DE035L1,2019,0.22624
DE035L1,2020,0.22876
DE036L0,2000,0.14062
DE036L0,2001,0.17859
DE036L0,2002,0.24278
DE036L0,2003,0.16931
DE036L0,2004,0.18778
DE036L0,2005,0.16013
DE036L0,2006,0.15775
DE036L0,2007,0.14849
DE036L0,2008,0.15037
DE036L0,2009,0.15622
DE036L0,2010,0.14875
DE036L0,2011,0.16305
DE036L0,2014,0.1399
DE036L0,2015,0.14629
DE036L0,2016,0.14148
DE036L0,2017,0.14947
DE036L0,2018,0.16372
DE036L0,2019,0.15495
DE036L0,2020,0.16092
DE037L1,2000,0.22846
DE037L1,2001,0.2594
DE037L1,2002,0.28551
DE037L1,2003,0.28465
DE037L1,2004,0.26076
DE037L1,2005,0.24083
DE037L1,2006,0.21789
DE037L1,2007,0.22815
DE037L1,2008,0.22172
DE037L1,2009,0.23566
DE037L1,2010,0.23237
DE037L1,2011,0.29127
DE037L1,2014,0.21927
DE037L1,2015,0.21819
DE037L1,2016,0.19784
DE037L1,2017,0.2109
DE037L1,2018,0.22865
DE037L1,2019,0.20883
DE037L1,2020,0.20855
DE038L1,2000,0.17425
DE038L1,2001,0.18335
DE038L1,2002,0.29658
DE038L1,2003,0.20536
DE038L1,2004,0.2246
DE038L1,2005,0.21416
DE038L1,2006,0.19902
DE038L1,2007,0.19099
DE038L1,2008,0.18197
DE038L1,2009,0.19215
DE038L1,2010,0.19634
DE038L1,2011,0.22771
DE038L1,2014,0.1949
DE038L1,2015,0.1813
DE038L1,2016,0.17975
DE038L1,2017,0.18907
DE038L1,2018,0.20797
DE038L1,2019,0.19624
DE038L1,2020,0.20015
DE039L1,2000,0.17182
DE039L1,2001,0.17143
DE039L1,2002,0.22992
DE039L1,2003,0.19873
DE039L1,2004,0.20661
DE039L1,2005,0.1771
DE039L1,2006,0.18212
DE039L1,2007,0.17778
DE039L1,2008,0.18894
DE039L1,2009,0.17634
DE039L1,2010,0.19487
DE039L1,2011,0.20361
DE039L1,2014,0.17121
DE039L1,2015,0.17591
DE039L1,2016,0.1664
DE039L1,2017,0.16895
DE039L1,2018,0.18595
DE039L1,2019,0.16581
DE039L1,2020,0.17483
DE040L1,2000,0.17232
DE040L1,2001,0.46105
DE040L1,2002,0.39255
DE040L1,2003,0.2559
DE040L1,2004,0.23077
DE040L1,2005,0.21562
DE040L1,2006,0.22626
DE040L1,2007,0.19587
DE040L1,2008,0.21288
DE040L1,2009,0.19717
DE040L1,2010,0.21753
DE040L1,2011,0.2275
DE040L1,2014,0.19449
DE040L1,2015,0.2128
DE040L1,2016,0.17389
DE040L1,2017,0.18974
DE040L1,2018,0.20155
DE040L1,2019,0.20086
DE040L1,2020,0.20002
DE042L1,2000,0.27845
DE042L1,2001,0.35425
DE042L1,2002,0.3972
DE042L1,2003,0.41212
DE042L1,2004,0.292
DE042L1,2005,0.29377
DE042L1,2006,0.32686
DE042L1,2007,0.38252
DE042L1,2008,0.30531
DE042L1,2009,0.33392
DE042L1,2010,0.28572
DE042L1,2011,0.42849
DE042L1,2014,0.28969
DE042L1,2015,0.29398
DE042L1,2016,0.29017
DE042L1,2017,0.27365
DE042L1,2018,0.29679
DE042L1,2019,0.27839
DE042L1,2020,0.29884
DE043L2,2000,0.21345
DE043L2,2001,0.22042
DE043L2,2002,0.26125
DE043L2,2003,0.25085
DE043L2,2004,0.21664
DE043L2,2005,0.23219
DE043L2,2006,0.20314
DE043L2,2007,0.21757
DE043L2,2008,0.21646
DE043L2,2009,0.23459
DE043L2,2010,0.24136
